#{"t_start": 1777198318.5475886, "env_id": "Reacher-v4"}
r,l,t
-5.932457,50,322.183698
-4.339874,50,322.236461
-6.148439,50,322.279659
-2.79792,50,322.333042
-6.441291,50,322.387412
-4.543601,50,322.446307
-5.230388,50,322.501784
-10.104258,50,322.557482
-7.26878,50,322.613459
-3.331003,50,322.67697
-5.603888,50,322.734445
-3.619532,50,322.806598
-4.903213,50,322.865989
-11.03016,50,322.922431
-5.453431,50,322.977449
-6.395346,50,323.031129
-3.663879,50,323.118424
-5.607744,50,323.251287
-4.690849,50,323.306801
-5.808875,50,323.373958
-9.009789,50,323.435767
-7.62525,50,323.494728
-3.332769,50,323.552428
-2.312818,50,323.609244
-6.031468,50,323.699774
-4.127842,50,323.75622
-9.038375,50,323.84499
-5.614116,50,323.904841
-6.852537,50,323.95188
-5.784504,50,324.015576
-5.979559,50,324.057426
-3.992101,50,324.103079
-6.437012,50,324.165681
-6.422356,50,324.222654
-4.486426,50,324.28315
-4.1773,50,324.351876
-9.240346,50,324.410805
-3.56897,50,324.467213
-4.221569,50,324.529983
-3.293294,50,324.588365
-4.873358,50,324.649221
-7.963563,50,324.707741
-3.49469,50,324.76419
-8.005692,50,324.829858
-4.850483,50,324.915458
-5.987604,50,324.979872
-7.771628,50,325.034913
-5.621005,50,325.086975
-3.181538,50,325.143092
-9.476478,50,325.200182
-6.125884,50,325.299376
-4.904046,50,325.369001
-4.94342,50,325.426546
-7.489212,50,325.483982
-8.978645,50,325.539033
-3.45905,50,325.601933
-4.944393,50,325.702826
-6.973,50,325.763168
-7.714466,50,325.864088
-8.769867,50,325.931468
-5.603522,50,325.992214
-11.992636,50,326.031522
-3.545382,50,326.073945
-8.381599,50,326.11883
-6.122633,50,326.208194
-5.822257,50,326.249757
-3.614929,50,326.289904
-6.174457,50,326.346255
-6.401329,50,326.412191
-2.584351,50,326.468668
-4.496125,50,326.524346
-2.588236,50,326.584319
-7.865533,50,326.638768
-4.913303,50,326.693115
-5.430446,50,326.748826
-5.953971,50,326.828771
-5.874613,50,326.886858
-5.912413,50,326.950814
-2.10153,50,327.023054
-3.874529,50,327.080509
-6.280962,50,327.141612
-4.534911,50,327.193906
-5.323026,50,327.249861
-7.472986,50,327.316026
-8.887203,50,327.370047
-6.415844,50,327.423822
-12.552438,50,327.483241
-3.296866,50,327.565938
-4.915277,50,327.624676
-3.282019,50,327.687224
-8.448721,50,327.752696
-3.032158,50,327.818964
-7.0696,50,327.874648
-7.520392,50,327.93178
-5.369466,50,327.988032
-5.958125,50,328.051291
-3.473717,50,328.09282
-11.593594,50,328.163932
-8.393793,50,328.221466
-5.502219,50,328.297004
-4.402795,50,328.352271
-6.074568,50,328.406346
-9.114676,50,328.463346
-8.953452,50,328.512933
-6.052886,50,328.549713
-4.358768,50,328.586656
-2.029388,50,328.62538
-8.121161,50,328.673713
-3.202271,50,328.721364
-5.65557,50,328.777034
-4.285053,50,328.831574
-4.414077,50,328.887257
-3.428644,50,328.941046
-3.421783,50,328.994232
-4.943802,50,329.047918
-8.377887,50,329.146125
-6.255787,50,329.204861
-9.137105,50,329.261415
-6.900774,50,329.315155
-8.547644,50,329.37447
-6.074594,50,329.429582
-5.894531,50,329.487589
-2.424373,50,329.550925
-4.383108,50,329.61867
-5.602763,50,329.672545
-9.959661,50,329.731638
-4.727683,50,329.794835
-6.794174,50,329.854947
-5.72102,50,329.911448
-8.286809,50,329.969068
-6.178776,50,330.033134
-8.233876,50,330.093358
-2.970456,50,330.1476
-6.064642,50,330.204664
-5.661845,50,330.26662
-8.256092,50,330.324581
-7.541227,50,330.382151
-11.072184,50,330.437244
-10.147359,50,330.538694
-2.100324,50,330.608462
-4.418319,50,330.6643
-7.313794,50,330.731032
-5.184921,50,330.787431
-8.884834,50,330.844522
-9.476777,50,330.901738
-2.44521,50,330.9598
-7.366727,50,331.023576
-7.754398,50,331.090953
-4.659942,50,331.147716
-3.481554,50,331.204467
-6.037808,50,331.286402
-11.335542,50,331.344424
-8.658026,50,331.405373
-6.045312,50,331.466595
-5.948668,50,331.524579
-5.974229,50,331.59264
-2.232479,50,331.651894
-4.698932,50,331.709209
-8.68739,50,331.774778
-9.003781,50,331.83967
-4.245203,50,331.900943
-7.160028,50,331.957273
-5.928642,50,332.014469
-10.643805,50,332.081676
-4.085819,50,332.139682
-8.080311,50,332.194603
-4.136046,50,332.25423
-3.911862,50,332.313227
-5.958108,50,332.431831
-6.35638,50,332.489642
-3.480701,50,332.546168
-3.416203,50,332.599505
-4.932084,50,332.640455
-5.394215,50,332.687151
-4.150237,50,332.739251
-4.714871,50,332.797708
-2.678189,50,332.8606
-8.364314,50,332.915403
-5.436781,50,333.005551
-4.880528,50,333.071215
-8.717034,50,333.114874
-5.275754,50,333.170817
-5.5173,50,333.226751
-5.381482,50,333.283853
-6.447312,50,333.356578
-5.699089,50,333.412528
-8.867542,50,333.471059
-7.812302,50,333.620351
-6.687447,50,333.678061
-6.234695,50,333.72075
-4.895728,50,333.767541
-4.412708,50,333.822058
-9.950152,50,333.930512
-4.493573,50,333.986416
-6.112498,50,334.044403
-4.260264,50,334.116591
-6.48481,50,334.171628
-6.469962,50,334.236338
-9.208871,50,334.341669
-7.458474,50,334.398711
-2.196602,50,334.459094
-4.74586,50,334.535874
-9.052358,50,334.592308
-5.64588,50,334.662854
-7.46211,50,334.71892
-8.251768,50,334.773924
-5.450871,50,334.82971
-7.160425,50,334.88904
-6.707778,50,334.948795
-8.264317,50,335.010999
-5.449278,50,335.067557
-8.639669,50,335.134782
-5.689182,50,335.200167
-3.735442,50,335.255908
-7.04117,50,335.313278
-5.410841,50,335.373951
-5.821933,50,335.431304
-5.406448,50,335.487502
-11.43989,50,335.545249
-4.836715,50,335.613137
-4.436531,50,335.670831
-12.215541,50,335.72741
-8.845857,50,335.785237
-4.565486,50,335.855922
-6.275127,50,335.912685
-5.349427,50,335.96783
-5.75905,50,336.095589
-8.113835,50,336.212145
-5.91282,50,336.267319
-3.845098,50,336.323457
-7.012739,50,336.378689
-4.702109,50,336.434851
-6.300895,50,336.490235
-4.847317,50,336.545518
-3.257478,50,336.602262
-3.196958,50,336.670981
-7.754267,50,336.727739
-7.683285,50,336.795394
-4.905953,50,336.855521
-6.346845,50,336.91438
-7.436083,50,336.973168
-9.081719,50,337.028498
-5.745408,50,337.088178
-3.935525,50,337.160787
-4.080613,50,337.203308
-6.052894,50,337.246661
-3.025614,50,337.302719
-7.171966,50,337.437184
-7.513626,50,337.578875
-6.296722,50,337.634913
-5.582078,50,337.726566
-5.100605,50,337.840356
-5.782423,50,337.897019
-2.183574,50,337.952275
-5.332734,50,338.007898
-9.292427,50,338.066061
-6.84291,50,338.124508
-5.062999,50,338.249187
-6.87551,50,338.308251
-3.257301,50,338.375546
-2.239675,50,338.4316
-3.155185,50,338.487436
-5.871192,50,338.544413
-6.275954,50,338.61188
-5.518432,50,338.671578
-3.225321,50,338.728373
-5.408414,50,338.784798
-4.939435,50,338.861072
-6.028274,50,338.927815
-6.223409,50,338.993315
-8.141927,50,339.080505
-4.055166,50,339.167894
-6.004485,50,339.224322
-5.608502,50,339.282273
-5.496931,50,339.340384
-4.04868,50,339.491035
-5.373145,50,339.547474
-12.616931,50,339.602667
-7.213181,50,339.660147
-5.337701,50,339.721593
-3.514207,50,339.777579
-5.432508,50,339.868005
-5.424426,50,339.92403
-7.249573,50,339.977534
-7.18352,50,340.025645
-3.455375,50,340.067129
-7.593852,50,340.10969
-4.923098,50,340.151264
-2.640184,50,340.191674
-8.986387,50,340.233448
-6.677273,50,340.294673
-5.71867,50,340.361564
-6.912417,50,340.418415
-4.547538,50,340.47375
-10.749913,50,340.531127
-2.324252,50,340.613402
-6.136287,50,340.670225
-10.780044,50,340.738195
-5.367833,50,340.795674
-4.269471,50,340.870523
-3.354724,50,340.927533
-2.061895,50,341.004554
-6.017363,50,341.060894
-4.462346,50,341.125115
-6.551736,50,341.171189
-7.477335,50,341.233448
-11.049092,50,341.285518
-2.818206,50,341.357178
-6.368018,50,341.413161
-2.463375,50,341.474852
-6.41683,50,341.53207
-2.592441,50,341.588528
-8.840847,50,341.675763
-5.325641,50,341.73347
-7.134855,50,341.781208
-5.850213,50,341.842852
-5.416529,50,341.898521
-5.052784,50,341.956174
-4.88194,50,342.011514
-4.934845,50,342.068593
-6.726425,50,342.124646
-4.477868,50,342.179754
-9.933618,50,342.236871
-4.998021,50,342.293484
-6.957771,50,342.335882
-5.9026,50,342.381934
-7.189873,50,342.474055
-2.744453,50,342.516704
-2.801738,50,342.562874
-7.404703,50,342.614404
-6.100039,50,342.653955
-2.572886,50,342.70225
-4.31992,50,342.765854
-3.883346,50,342.829494
-8.196368,50,342.89073
-8.143854,50,342.947081
-6.717009,50,343.002874
-5.511297,50,343.062662
-6.093397,50,343.106343
-4.193523,50,343.15787
-5.966061,50,343.206384
-7.895071,50,343.2655
-7.508261,50,343.345761
-2.744715,50,343.406383
-6.242943,50,343.639772
-6.221968,50,343.693465
-6.047162,50,343.740587
-5.715653,50,343.789963
-4.567164,50,343.832593
-9.800459,50,343.8742
-5.582375,50,343.916193
-4.271061,50,343.97077
-7.024614,50,344.013716
-7.423451,50,344.09269
-6.142761,50,344.135649
-6.731177,50,344.187666
-4.78535,50,344.228542
-5.846244,50,344.271168
-5.666909,50,344.393361
-2.151197,50,344.43638
-5.946377,50,344.476411
-5.313739,50,344.51733
-5.70501,50,344.559323
-6.326998,50,344.623356
-4.185811,50,344.679958
-3.292828,50,344.735145
-5.285075,50,344.790577
-7.361614,50,344.846407
-6.913548,50,344.90125
-5.255041,50,344.956528
-4.101654,50,345.01848
-6.189876,50,345.080635
-10.578211,50,345.135185
-4.172721,50,345.194165
-3.413448,50,345.266703
-6.747295,50,345.323608
-5.207594,50,345.389545
-5.131621,50,345.445603
-4.513761,50,345.504108
-4.717759,50,345.557403
-6.812753,50,345.608691
-5.786264,50,345.737274
-6.983988,50,345.793506
-11.704712,50,345.848489
-4.826461,50,345.92159
-7.375059,50,345.990699
-6.615906,50,346.046788
-7.271419,50,346.202959
-5.097981,50,346.261199
-8.336154,50,346.321749
-7.22946,50,346.3788
-5.683347,50,346.438599
-6.352894,50,346.495421
-10.973077,50,346.551748
-2.918104,50,346.608906
-5.077835,50,346.663559
-6.179015,50,346.718116
-8.133029,50,346.774427
-6.689892,50,346.842314
-4.478762,50,346.900044
-2.054075,50,346.967128
-5.224158,50,347.085375
-3.479318,50,347.143966
-4.461998,50,347.207117
-5.53602,50,347.264494
-5.166191,50,347.321021
-7.373541,50,347.377558
-11.62146,50,347.444814
-6.591411,50,347.502633
-3.512682,50,347.548916
-8.229625,50,347.599638
-5.004727,50,347.650671
-4.904813,50,347.706812
-4.257008,50,347.853157
-2.56714,50,347.910176
-7.279883,50,347.966809
-12.809966,50,348.024067
-5.061304,50,348.083379
-7.274097,50,348.139924
-10.071369,50,348.209198
-5.584167,50,348.265702
-3.978644,50,348.322872
-7.449376,50,348.378415
-4.065971,50,348.434197
-8.187313,50,348.489151
-4.675826,50,348.544385
-4.304309,50,348.599309
-3.89994,50,348.676788
-5.15562,50,348.734095
-7.008549,50,348.789952
-9.40065,50,348.845443
-2.961661,50,348.901013
-5.877767,50,348.956554
-5.083145,50,349.014396
-4.765579,50,349.060495
-5.225665,50,349.12992
-3.978698,50,349.185596
-5.621573,50,349.242751
-5.578528,50,349.303307
-5.563136,50,349.360994
-4.645368,50,349.419042
-9.771549,50,349.476364
-4.44751,50,349.534605
-7.318205,50,349.673748
-3.786266,50,349.730799
-6.037377,50,349.792916
-5.411639,50,349.906642
-6.777313,50,349.963463
-4.114077,50,350.018857
-5.179231,50,350.078177
-4.924068,50,350.11852
-3.576175,50,350.17942
-2.704303,50,350.232575
-5.936273,50,350.275978
-3.582512,50,350.336904
-6.263498,50,350.395812
-6.088937,50,350.45618
-6.688137,50,350.512752
-4.703927,50,350.569319
-7.76977,50,350.642534
-6.849533,50,350.705769
-9.53754,50,350.766679
-8.630039,50,350.822792
-3.471711,50,350.878539
-4.839651,50,350.934223
-4.566418,50,350.997741
-5.910747,50,351.05568
-8.890168,50,351.123992
-8.271775,50,351.180615
-6.302554,50,351.235677
-9.643057,50,351.293333
-7.285511,50,351.352225
-4.211559,50,351.409842
-7.262223,50,351.471756
-4.416487,50,351.527723
-5.495669,50,351.595536
-5.348831,50,351.651836
-6.13822,50,351.728302
-5.939483,50,351.786655
-5.267462,50,351.847306
-4.620243,50,351.909461
-8.527478,50,351.968859
-5.149995,50,352.025818
-4.287681,50,352.09927
-5.966679,50,352.175455
-4.088393,50,352.233792
-4.348318,50,352.291466
-7.538062,50,352.348553
-2.613279,50,352.411731
-5.515595,50,352.480483
-5.804799,50,352.542521
-3.545924,50,352.608437
-3.934883,50,352.662284
-7.039974,50,352.716391
-4.652814,50,352.790876
-8.94975,50,352.846325
-6.689822,50,352.899936
-5.168402,50,352.954255
-5.710636,50,353.016225
-3.467069,50,353.08352
-3.026085,50,353.151236
-3.650092,50,353.207964
-5.554662,50,353.283905
-5.183826,50,353.347411
-5.921228,50,353.414644
-6.802796,50,353.508419
-7.019043,50,353.566094
-6.515893,50,353.635818
-4.227037,50,353.691983
-9.656177,50,353.746848
-2.92505,50,353.88986
-4.636534,50,353.948047
-6.064777,50,354.090113
-4.565327,50,354.145904
-6.984494,50,354.202615
-10.019392,50,354.279789
-12.13007,50,354.337731
-3.883327,50,354.397532
-9.074201,50,354.480408
-5.576292,50,354.538096
-4.075422,50,354.595102
-4.514235,50,354.650645
-5.348925,50,354.700886
-6.901389,50,354.750907
-6.06589,50,354.873088
-3.876856,50,354.91547
-4.290477,50,354.972832
-5.042565,50,355.030995
-5.350499,50,355.088417
-7.777433,50,355.150911
-2.142586,50,355.20759
-6.473998,50,355.276472
-4.53797,50,355.405507
-6.634381,50,355.465497
-6.609757,50,355.516844
-6.60794,50,355.563857
-9.89079,50,355.609901
-6.246937,50,355.652646
-8.02518,50,355.693133
-7.051156,50,355.744227
-5.613677,50,355.784658
-5.734391,50,355.838764
-5.039299,50,355.894918
-5.007614,50,355.951171
-3.100813,50,356.00684
-3.176101,50,356.063067
-5.241421,50,356.119365
-10.563321,50,356.208729
-3.105233,50,356.266672
-4.711346,50,356.350038
-5.8031,50,356.410803
-7.554226,50,356.471124
-5.435291,50,356.526618
-4.772481,50,356.581909
-12.305719,50,356.638793
-5.593984,50,356.70732
-4.692091,50,356.757812
-4.786663,50,356.805584
-6.9147,50,356.84641
-5.81887,50,356.887574
-6.194161,50,356.928279
-5.105598,50,356.972364
-7.66673,50,357.018795
-4.775639,50,357.081387
-6.66836,50,357.135906
-3.799551,50,357.192232
-5.006092,50,357.245745
-4.958866,50,357.332603
-1.985692,50,357.387275
-2.237832,50,357.469484
-4.960922,50,357.512075
-6.399642,50,357.566515
-4.038562,50,357.606282
-5.038859,50,357.655612
-5.79592,50,357.71106
-6.870369,50,357.769355
-6.200056,50,357.834435
-4.524104,50,357.890211
-3.965186,50,357.957737
-5.059188,50,358.056594
-5.827355,50,358.119331
-3.548472,50,358.17469
-6.737295,50,358.228478
-3.696621,50,358.284948
-7.8819,50,358.33952
-4.437012,50,358.39392
-5.109033,50,358.448143
-2.083022,50,358.512813
-5.191132,50,358.567035
-4.772784,50,358.627442
-5.632146,50,358.690552
-6.457127,50,358.745725
-4.267821,50,358.804007
-9.423142,50,358.861406
-5.46854,50,358.917119
-3.411765,50,358.987722
-7.041637,50,359.043391
-6.194505,50,359.097673
-7.558453,50,359.218736
-5.275002,50,359.279232
-5.121268,50,359.340684
-5.138199,50,359.399879
-5.05444,50,359.464774
-11.385483,50,359.530179
-4.200102,50,359.585552
-4.44445,50,359.644087
-3.793583,50,359.700113
-3.974385,50,359.756542
-5.542761,50,359.811645
-5.197111,50,359.873484
-6.282092,50,359.93111
-6.721964,50,360.001138
-4.943693,50,360.05524
-4.743016,50,360.120615
-5.414933,50,360.176462
-6.856171,50,360.230879
-5.867569,50,360.284857
-3.565299,50,360.33858
-8.121756,50,360.393149
-8.212267,50,360.460037
-7.401367,50,360.520667
-5.833809,50,360.577291
-4.615288,50,360.634213
-7.19963,50,360.693532
-6.794053,50,360.754368
-4.909261,50,360.814299
-7.698866,50,360.87048
-5.196722,50,360.956641
-10.453555,50,361.021971
-5.696373,50,361.083166
-4.770117,50,361.136901
-7.127308,50,361.186121
-10.004331,50,361.242062
-4.218545,50,361.297806
-6.214981,50,361.353821
